0
0
54
16
112
0
0
54
16
112
1
0
89
18
96
0
0
106
20
35
0
0
97
18
35
1
129
80
14
31
0
156
110
19
284
0
156
110
19
284
0
0
73
14
87
0
0
73
14
87
0
0
65
10
27
0
0
73
10
255
0
0
76
8
28
0
0
96
10
28
0
0
66
7
27
0
0
79
8
34
0
0
79
8
34
0
0
79
8
34
0
0
79
10
41
0
0
61
8
185
0
0
67
8
25
0
0
36
7
26
0
0
61
7
26
0
0
56
7
29
0
0
43
8
40
0
0
43
8
40
0
0
41
7
26
0
0
41
7
26
0
0
55
6
27
0
0
83
2
29
0
0
87
7
27
0
0
65
6
29
0
0
65
1
28
0
0
65
1
28
0
0
78
3
27
0
0
83
9
35
0
0
49
4
26
0
0
59
7
62
0
0
59
7
62
0
0
68
8
37
0
0
86
24
25
0
165
116
30
69
0
165
116
30
69
0
268
60
22
69
0
268
60
22
69
0
0
104
17
47
0
0
81
11
43
0
0
82
8
366
0
0
82
8
366
0
0
63
9
50
0
0
47
7
30
0
0
47
7
30
0
0
36
3
37
0
0
32
2
112
0
0
32
2
112
0
0
43
2
68
0
0
48
3
110
0
0
45
6
27
0
0
46
2
32
0
0
46
2
32
0
0
58
8
33
0
0
58
8
33
0
0
58
8
33
0
0
58
10
103
0
0
85
9
47
0
0
83
8
28
0
0
70
8
68
0
0
53
10
27
0
0
78
11
26
0
0
78
11
26
0
0
78
11
26
0
0
139
16
28
0
0
79
20
53
0
0
79
20
53
0
0
71
22
37
0
87
85
22
37
0
87
85
22
37
0
0
80
20
26
0
0
90
18
38
0
0
90
18
38
0
0
90
18
38
0
0
80
18
33
0
0
80
18
33
0
80
63
10
66
0
80
63
10
66
1
85
78
11
63
0
0
71
9
41
0
0
70
8
36
0
0
73
6
88
0
0
73
6
88
0
0
77
7
77
0
0
77
6
77
0
0
77
6
77
0
0
58
5
47
0
0
68
5
36
0
0
68
5
36
0
0
58
8
198
0
0
58
8
198
0
0
58
8
198
0
0
94
8
26
0
0
74
9
36
0
0
61
8
220
0
0
75
10
62
0
0
75
10
62
0
0
99
11
29
0
0
72
10
33
0
0
72
10
33
0
0
60
8
26
0
0
78
7
35
0
0
92
7
48
0
0
90
8
37
0
73
85
15
26
0
22
65
23
36
0
0
55
24
30
0
0
55
24
30
0
0
55
24
30
0
0
68
18
43
0
0
69
22
39
0
0
80
23
29
0
32
65
26
56
0
64
63
27
31
0
64
63
27
31
0
0
70
25
30
0
23
76
20
27
0
0
78
17
29
0
0
58
10
26
0
0
78
10
26
0
11
79
20
38
0
11
79
20
38
0
0
80
21
54
0
0
54
21
40
0
171
74
21
29
0
0
83
17
26
0
0
79
10
33
0
0
54
19
33
0
0
57
19
27
0
0
57
19
27
0
0
64
15
27
0
0
64
15
27
0
0
68
21
26
0
0
76
14
33
0
138
72
14
33
0
138
72
14
33
0
0
44
17
26
0
0
27
6
29
